1001,9407087
1001,9408099
1001,9505025
1001,9505054
1001,9510225
1001,9510234
1001,9602022
1001,9605222
1001,9606040
1001,9607207
1001,9609239
1001,9702094
1001,9705030
1001,9705220
1001,9710230
1001,9711036
1001,9805206
1001,9811217
1001,9907041
1001,9909108
1001,9909229
1001,9910238
1001,9910248
1001,9910268
9407087,9402005
9407087,9402044
9407087,9403198
9408099,9402005
9408099,9402044
9408099,9403198
9408099,9407087
9505054,9411149
9505054,9503179
9510225,9407087
9510225,9507012
9510225,9509066
9510234,9408099
9510234,9504006
9510234,9509009
9602022,9510209
9602022,9510225
9602022,9511222
9602022,9512219
9602022,9601036
9605222,9403054
9605222,9412236
9605222,9503212
9605222,9507012
9605222,9510225
9605222,9601036
9606040,9510227
9607207,9407087
9607207,9408099
9607207,9411149
9607207,9603042
9609239,9407087
9609239,9408099
9609239,9412236
9609239,9507012
9609239,9510225
9609239,9510234
9609239,9511108
9609239,9511222
9702094,9402044
9702094,9407087
9702094,9408099
9702094,9411149
9702094,9503179
9702094,9505082
9702094,9506098
9702094,9507013
9702094,9507018
9702094,9507169
9702094,9510228
9702094,9603042
9702094,9603136
9702094,9607202
9702094,9611190
9702094,9612207
9705030,9507012
9705030,9510209
9705030,9512219
9705030,9602030
9705030,9606165
9705030,9607019
9705030,9607229
9705030,9608053
9705220,9506011
9705220,9510225
9705220,9603042
9705220,9606040
9705220,9607207
9705220,9609239
9705220,9610251
9705220,9611063
9705220,9611201
9705220,9611230
9705220,9612085
9705220,9702014
9705220,9703210
9705220,9705004
9705220,9705030
9710230,9511222
9710230,9605033
9710230,9610234
9710230,9710206
9711036,9503212
9711036,9601036
9711036,9605222
9711036,9606040
9711036,9705210
9711036,9710021
9711036,9711013
9805206,9705030
9811217,9407087
9811217,9408099
9811217,9505054
9811217,9601036
9811217,9602022
9811217,9605033
9811217,9605222
9811217,9607207
9811217,9609239
9811217,9611063
9811217,9611201
9811217,9705030
9811217,9705220
9811217,9706226
9811217,9711013
9811217,9802202
9811217,9803224
9907041,9405012
9909108,9505054
9909108,9510209
9909108,9605201
9909108,9710230
9909108,9803205
9909108,9807235
9909108,9905032
9909108,9908041
9909229,9408099
9909229,9503212
9909229,9705030
9909229,9903224
9909229,9907041
9910238,9607207
9910238,9611063
9910238,9611201
9910238,9611230
9910238,9909229
9910248,9407087
9910248,9601036
9910248,9607207
9910248,9609239
9910248,9611230
9910248,9805206
9910248,9907041
9910248,9909229
9910248,9910238
9910268,9601036
9910268,9607207
9910268,9609239
9910268,9611063
9910268,9611201
9910268,9705030
9910268,9705220
9910268,9811217
9910268,9909229
9910268,9910216
9910268,9910238
9910268,9910248
1002,9306005
1002,9604090
1002,9803235
1002,9809015
1002,9810063
1002,9904017
1002,9905012
1002,9905210
1002,9907070
1002,9907209
1002,9908116
1002,9908186
1002,9909001
1002,9909041
1002,9909053
1002,9909058
1002,9910219
1002,9912012
1002,9912132
1002,9912187
9604090,9205060
9604090,9403058
9604090,9503114
9604090,9511131
9604090,9512031
9604090,9603074
9803235,9510209
9803235,9510227
9803235,9511108
9803235,9511203
9803235,9602070
9803235,9605033
9803235,9608019
9803235,9609209
9803235,9704177
9803235,9706171
9803235,9707143
9803235,9707208
9803235,9707223
9803235,9709043
9803235,9709049
9803235,9709214
9803235,9710208
9803235,9711080
9803235,9712214
9803235,9801030
9803235,9801123
9803235,9801204
9809015,9512222
9809015,9808016
9809015,9808149
9810063,9607060
9810063,9608125
9810063,9611014
9810063,9711048
9810063,9802203
9810063,9807098
9810063,9808162
9810063,9809122
9810063,9810051
9904017,9708042
9904017,9802203
9904017,9803015
9904017,9803251
9904017,9805015
9904017,9805114
9904017,9807046
9904017,9807226
9904017,9808149
9904017,9810206
9904017,9811230
9904017,9812238
9904017,9901041
9904017,9901109
9904017,9903026
9904017,9903059
9905012,9510209
9905012,9811141
9905012,9902071
9905210,9310151
9905210,9510209
9905210,9602070
9905210,9603133
9905210,9604090
9905210,9609209
9905210,9611213
9905210,9801206
9905210,9803235
9905210,9805157
9905210,9809147
9905210,9810155
9905210,9811089
9905210,9811141
9905210,9811193
9905210,9812093
9905210,9812118
9905210,9812163
9905210,9902071
9905210,9903019
9905210,9903225
9905210,9904021
9905210,9905012
9905210,9905096
9907070,9510209
9907070,9604090
9907070,9702165
9907070,9801161
9907070,9803235
9907070,9805015
9907070,9807014
9907070,9809015
9907070,9810227
9907070,9811133
9907070,9812032
9907070,9903026
9907070,9903214
9907070,9903269
9907070,9904017
9907070,9904021
9907070,9905096
9907070,9905139
9907070,9907006
9907209,9811141
9907209,9905210
9908116,9510209
9908116,9604090
9908116,9803235
9908116,9901056
9908116,9906182
9908116,9906201
9908116,9906204
9908116,9906224
9908116,9907204
9908186,9510209
9908186,9603133
9908186,9604090
9908186,9805157
9908186,9809147
9908186,9905210
9908186,9906182
9908186,9906204
9908186,9907209
9908186,9908104
9908186,9908116
9908186,9910093
9909001,9510209
9909001,9602070
9909001,9603133
9909001,9604090
9909001,9907209
9909001,9908116
9909001,9908186
9909041,9802203
9909041,9810206
9909041,9810227
9909041,9901056
9909041,9903026
9909041,9903214
9909041,9904017
9909041,9906201
9909041,9906224
9909041,9907204
9909041,9908116
9909053,9510209
9909053,9604090
9909053,9808122
9909053,9902071
9909053,9905012
9909053,9905210
9909053,9906182
9909053,9906204
9909058,9604090
9909058,9803235
9909058,9809015
9909058,9810063
9909058,9902071
9909058,9904017
9909058,9905210
9909058,9907070
9909058,9907209
9909058,9908116
9909058,9908186
9909058,9909001
9909058,9909053
9910219,9803235
9910219,9902071
9910219,9903225
9910219,9905012
9910219,9905210
9910219,9909053
9910219,9909103
9910219,9910093
9912012,9805114
9912012,9806217
9912012,9807226
9912012,9903241
9912012,9906182
9912012,9909058
9912012,9909103
9912132,9605201
9912132,9802203
9912132,9803002
9912132,9806217
9912132,9807226
9912132,9810206
9912132,9901041
9912132,9901056
9912132,9902067
9912132,9903026
9912132,9903214
9912132,9904017
9912132,9905075
9912132,9906201
9912132,9906224
9912132,9907070
9912132,9907204
9912132,9908116
9912132,9909041
9912132,9910252
9912187,9604090
9912187,9803235
9912187,9809015
9912187,9810063
9912187,9902071
9912187,9904017
9912187,9905012
9912187,9905210
9912187,9907070
9912187,9907209
9912187,9908116
9912187,9908186
9912187,9909001
9912187,9909053
9912187,9909058
9912187,9910219
9912187,9912001
9912187,9912012
1003,9912242
9912242,9905221
9912242,9907209
9912242,9909130
9912242,9910269
1005,9712257
1005,9908025
1005,9908036
1005,9909030
1005,9910148
1005,9912239
9712257,9503207
9712257,9607229
9712257,9702037
9712257,9708040
9712257,9711029
9712257,9711069
9712257,9711201
9908025,9410209
9908025,9712230
9908025,9712257
9908025,9904207
9908025,9905038
9908036,9410209
9908036,9512218
9908036,9712257
9908036,9805023
9908036,9811211
9908036,9811237
9908036,9905038
9909030,9712230
9909030,9712257
9909030,9905038
9909030,9908036
9909030,9909025
9910148,9910079
9912239,9503207
9912239,9712257
9912239,9908036
9912239,9909030
9912239,9910148
1006,9910243
1008,9301008
1008,9301014
1009,9610215
1010,9603136
1010,9706225
1010,9901128
9603136,9407087
9603136,9408099
9603136,9503163
9603136,9601007
9706225,9511222
9901128,9407087
9901128,9509066
9901128,9603136
9901128,9607202
9901128,9608125
9901128,9612231
9901128,9703228
9901128,9704114
9901128,9704197
9901128,9712239
9901128,9802203
9901128,9803251
9901128,9803265
9901128,9804009
9901128,9804035
9901128,9806216
9901128,9807033
9901128,9807098
9901128,9810243
9901128,9812038
1011,9710231
1011,9711162
1011,9712072
1011,9903205
1011,9907211
1011,9908019
1011,9909081
9710231,9403058
9710231,9510209
9710231,9512219
9710231,9602022
9710231,9602071
9710231,9603009
9710231,9603081
9710231,9607201
9710231,9610236
9710231,9611202
9710231,9611215
9710231,9612223
9710231,9702006
9710231,9702203
9710231,9703030
9710231,9703208
9710231,9703218
9710231,9704018
9710231,9704197
9710231,9705055
9710231,9705110
9710231,9705190
9710231,9707217
9710231,9707228
9710231,9707250
9710231,9707259
9710231,9708034
9710231,9709220
9710231,9710014
9711162,101093
9711162,9611202
9711162,9710231
9712072,9603081
9712072,9610236
9712072,9611202
9712072,9703030
9712072,9705190
9712072,9709220
9712072,9710217
9903205,9612205
9903205,9711162
9903205,9803067
9903205,9806099
9903205,9810072
9903205,9811237
9903205,9812219
9907211,9709027
9907211,9709220
9907211,9812239
9907211,9903210
9908019,9709220
9908019,9711162
9908019,9809039
9908019,9810219
9908019,9811213
9908019,9812219
9908019,9901077
9908019,9903205
9908019,9906161
9909081,9907211
1013,1002
1013,1003
1013,9907209
1013,9909130
1013,9909205
1013,9911055
1013,9911234
1013,9912276
9909130,9904017
9909130,9909058
9909205,9604090
9909205,9808138
9909205,9903225
9909205,9908018
9909205,9909058
9909205,9909130
9911055,9909130
9911055,9909205
9911055,9910219
9911234,9604090
9911234,9905210
9911234,9906182
9911234,9907209
9911234,9908104
9911234,9908116
9911234,9908174
9911234,9908186
9911234,9909001
9911234,9909048
9911234,9909053
9911234,9909058
9911234,9909199
9911234,9910081
9911234,9912182
1014,9806244
1014,9807215
1014,9903266
9806244,9411080
9806244,9511139
9806244,9511176
9806244,9705216
9806244,9710093
9806244,9803030
9807215,9807078
1016,9711002
1016,9805114
1016,9806217
1016,9807226
1016,9902012
1016,9903241
1016,9911215
1016,9912012
9805114,9602135
9805114,9708005
9806217,9611230
9806217,9702201
9806217,9708005
9806217,9710014
9806217,9805028
9806217,9805114
9807226,9711002
9807226,9803002
9807226,9805015
9807226,9805114
9902012,9711002
9902012,9803046
9902012,9805114
9902012,9807223
9902012,9811208
9903241,9612128
9903241,9708034
9911215,9803002
9911215,9805015
9911215,9806217
9911215,9807226
9911215,9812187
9911215,9902012
9911215,9904017
1017,9609035
1017,9610193
1017,9903223
1017,9905215
9609035,9406160
9903223,9506026
9903223,9611228
9905215,9610193
9905215,9709109
9905215,9805153
1018,9603087
1018,9609212
1018,9909130
1018,9909205
1018,9911218
1018,9912242
9603087,9510209
9603087,9512219
9609212,9603087
9911218,9902208
9911218,9906204
9911218,9910081
9911218,9910093
1019,2049
1019,9707253
1019,9908101
1019,9908149
1019,9909210
1019,9912223
2049,9510221
2049,9707253
2049,9812059
2049,9901011
2049,9908101
2049,9908149
9707253,9510221
9908101,9608070
9908101,9707253
9908149,9412055
9908149,9608070
9908149,9608071
9908149,9609195
9908149,9811219
9908149,9812059
9908149,9901011
9908149,9905204
9908149,9906228
9908149,9908101
9909210,9607186
9909210,9810065
9909210,9908101
9912223,9809199
9912223,9812059
9912223,9901011
9912223,9908101
9912223,9909210
9912223,9910097
1020,9805177
1021,9406206
1021,9801102
1021,9906007
9801102,9407087
9801102,9412228
9801102,9706218
1022,9311055
1022,9902115
9902115,9311055
9902115,9403056
1023,9908073
1024,9612128
1024,9702202
1024,9905217
1024,9909007
1024,9909015
1024,9909098
1024,9910095
1024,9912226
9612128,9407087
9612128,9408099
9612128,9604090
9612128,9607007
9612128,9611213
9702202,9504081
9702202,9603087
9702202,9611230
9702202,9612204
9905217,9612128
9905217,9711099
9905217,9807140
9905217,9901032
9909007,9602022
9909007,9712004
9909015,9311055
9909015,9408099
9909015,9503163
9909015,9603042
9909015,9612128
9909015,9710222
9909015,9901032
9909015,9905217
9909015,9906243
9909015,9907206
9909015,9910050
9909098,9603087
9909098,9611230
9909098,9702202
9909098,9803216
9909098,9803260
9909098,9812224
9909098,9904207
9910095,9407087
9910095,9408099
9910095,9408155
9910095,9509066
9910095,9612128
9910095,9706217
9910095,9901032
9910095,9905165
9910095,9905217
9910095,9908090
9910095,9909015
9910095,9910050
9912226,9702008
9912226,9708003
9912226,9709014
9912226,9803216
1025,9507012
1025,9510227
1025,9606040
1025,9710206
1025,9710230
1025,9807056
1025,9811237
1025,9912279
9507012,9505025
9710206,9510225
9710206,9511222
9710206,9605033
9710206,9610234
9710206,9611040
9710206,9612214
9710206,9710063
9807056,9411234
9807056,9512031
9807056,9601029
9807056,9602022
9807056,9707087
9807056,9707203
9811237,9503014
9811237,9503207
9811237,9711162
9811237,9712257
9912279,9405012
9912279,9511222
9912279,9604119
9912279,9605033
9912279,9610234
9912279,9710206
9912279,9710230
9912279,9806016
1026,9412228
1026,9910178
9412228,9205018
9412228,9312206
9910178,9412228
9910178,9502010
1027,9711162
1027,9903077
1027,9910004
9903077,9711162
9903077,9803067
9903077,9807198
9903077,9810219
9910004,9209003
9910004,9711162
9910004,9903217
9910004,9908019
1028,9802162
1028,9910055
9802162,9307001
9802162,9311026
9802162,9502156
9802162,9601143
9802162,9611127
9910055,9802162
9910055,9804023
9910055,9809163
9910055,9910056
1029,9507012
1029,9510209
1029,9602022
1029,9809122
1029,9812028
1029,9812209
9510209,9509106
9809122,9505054
9809122,9602022
9809122,9710231
9809122,9712072
9809122,9807076
9812028,9407087
9812028,9408099
9812028,9511222
9812028,9602022
9812028,9603009
9812028,9606044
9812028,9607201
9812028,9610251
9812028,9611230
9812028,9711013
9812028,9801205
9812028,9804210
9812028,9805220
9812209,9511222
9812209,9602022
9812209,9610251
9812209,9705237
9812209,9801205
9812209,9804210
9812209,9805220
9812209,9811228
9812209,9812028
1030,9612009
1031,9806236
9806236,9711162
9806236,9712239
9806236,9712246
9806236,9802023
9806236,9802069
1032,9807198
1032,9909081
1032,9912070
9807198,9611202
9807198,9711162
9807198,9712201
9807198,9806099
9912070,9812219
9912070,9907211
9912070,9910004
9912070,9911026
9912070,9912038
1033,1002
1033,1003
1033,1013
1033,1018
1033,1071
1033,9604090
1033,9905012
1033,9905210
1033,9906182
1033,9906204
1033,9907209
1033,9908104
1033,9908116
1033,9908186
1033,9909001
1033,9909041
1033,9909048
1033,9909053
1033,9909103
1033,9909130
1033,9909199
1033,9909205
1033,9910081
1033,9910093
1033,9910174
1033,9910219
1033,9910269
1033,9911055
1033,9911083
1033,9911104
1033,9911181
1033,9911218
1033,9911234
1033,9911237
1033,9912001
1033,9912125
1033,9912132
1033,9912166
1033,9912182
1033,9912186
1033,9912187
1033,9912193
1033,9912230
1033,9912232
1033,9912233
1033,9912242
1033,9912287
1071,1002
1071,1033
1071,9803235
1071,9909058
1071,9909130
1071,9909205
1071,9910021
1071,9911218
1071,9912132
9906182,9805114
9906182,9809147
9906182,9905111
9906204,9511203
9906204,9602070
9906204,9603133
9906204,9803235
9906204,9904017
9906204,9905096
9906204,9906182
9908104,9510209
9908104,9602070
9908104,9905210
9908104,9906182
9908104,9906204
9908104,9907209
9909048,9510209
9909048,9602070
9909048,9908104
9909103,9510209
9909103,9602070
9909103,9803235
9909103,9811133
9909103,9811141
9909103,9902071
9909103,9903225
9909103,9904021
9909103,9905012
9909103,9905210
9909103,9906204
9909103,9907209
9909103,9908104
9909103,9908174
9909103,9908186
9909103,9909001
9909103,9909053
9909103,9909058
9909199,9811141
9909199,9902071
9909199,9903225
9909199,9904021
9909199,9905012
9909199,9905210
9909199,9905221
9909199,9906204
9909199,9907209
9909199,9908104
9909199,9908174
9909199,9908186
9909199,9909001
9909199,9909053
9909199,9909058
9909199,9909103
9909199,9909130
9910081,9602070
9910081,9603133
9910081,9803235
9910081,9902071
9910081,9905012
9910081,9905210
9910081,9906182
9910081,9906204
9910081,9907209
9910081,9908104
9910081,9908116
9910081,9908174
9910081,9908186
9910081,9909048
9910081,9909053
9910081,9909058
9910081,9909103
9910081,9909130
9910081,9909199
9910093,9908186
9910093,9910093
9910174,9510209
9910174,9602070
9910174,9603133
9910174,9608019
9910174,9704177
9910174,9709023
9910174,9805157
9910174,9807225
9910174,9808016
9910174,9809032
9910174,9809147
9910174,9810155
9910174,9811141
9910174,9812093
9910174,9902055
9910174,9903225
9910174,9905012
9910174,9905037
9910174,9905210
9910174,9906182
9910174,9906204
9910174,9906206
9910174,9908116
9910174,9909041
9910174,9909053
9910174,9909058
9910174,9909130
9910174,9909199
9910174,9910081
9910269,9510209
9910269,9604090
9910269,9803235
9910269,9808138
9910269,9901012
9910269,9909205
9911083,1113
9911083,9604090
9911083,9612128
9911083,9904017
9911083,9905217
9911083,9907209
9911083,9908186
9911083,9909001
9911083,9909041
9911083,9910093
9911083,9910095
9911104,9712214
9911104,9905217
9911104,9905221
9911104,9907209
9911104,9908116
9911104,9908186
9911104,9909001
9911104,9909041
9911104,9909058
9911104,9909130
9911104,9910095
9911181,1192
9911181,4097
9911181,9510209
9911181,9811141
9911181,9902071
9911181,9905012
9911181,9905210
9911181,9905221
9911181,9910219
9911237,9706012
9911237,9905012
9911237,9905210
9911237,9906204
9911237,9907209
9911237,9908104
9911237,9908116
9911237,9908186
9911237,9909041
9911237,9909053
9911237,9909199
9911237,9910081
9911237,9910202
9911237,9911104
9912001,9510209
9912001,9602135
9912001,9708005
9912001,9805114
9912001,9810206
9912001,9903225
9912001,9903226
9912001,9904017
9912001,9905111
9912001,9905210
9912001,9906182
9912001,9910174
9912001,9910219
9912001,9910245
9912001,9911181
9912125,9310151
9912125,9510209
