2800,8191
2800,9845
2800,7159
2800,3468
2800,3897
2800,8787
2800,6270
2800,5067
2800,837
2800,6993
2800,4478
2800,4434
2800,4152
2800,7985
2800,4585
2800,6696
2800,8277
2800,6982
2800,4888
2800,7553
2800,920
2800,5711
2800,2284
2800,5945
8191,7745
8191,1446
8191,1443
9845,7745
9845,1446
9845,1443
9845,8191
3468,2935
3468,140
3897,8191
3897,3947
3897,8423
8787,9845
8787,8036
8787,2011
6270,7505
6270,3897
6270,4035
6270,1099
6270,6029
5067,8216
5067,1159
5067,5270
5067,3947
5067,3897
5067,6029
837,8818
6993,8191
6993,9845
6993,2935
6993,3159
4478,8191
4478,9845
4478,1159
4478,3947
4478,3897
4478,8787
4478,9626
4478,4035
4434,1446
4434,8191
4434,9845
4434,2935
4434,140
4434,1934
4434,3936
4434,3549
4434,306
4434,9200
4434,2188
4434,3159
4434,1663
4434,3486
4434,4616
4434,4789
4152,3947
4152,7505
4152,1099
4152,60
4152,4159
4152,3239
4152,741
4152,7332
7985,8931
7985,3897
7985,3159
7985,837
7985,6993
7985,4478
7985,5297
7985,6117
7985,7564
7985,3825
7985,640
7985,4705
7985,4889
7985,8283
7985,4152
4585,4035
4585,474
4585,4330
4585,7306
6696,5270
6696,6029
6696,5067
6696,837
6696,9890
6696,6374
6696,6828
8277,4152
6982,8191
6982,9845
6982,3468
6982,6029
6982,6270
6982,474
6982,5067
6982,6993
6982,4478
6982,6117
6982,7564
6982,4152
6982,7985
6982,4959
6982,6828
6982,226
6982,7285
4888,8771
7553,3468
7553,7505
7553,3501
7553,4585
7553,1823
7553,6093
7553,6806
7553,1091
920,9845
920,5270
920,4152
920,6609
920,4888
5711,6993
5711,6117
5711,7564
5711,3825
5711,920
2284,8191
2284,6029
2284,6993
2284,4478
2284,3825
2284,8277
2284,4888
2284,920
2284,5711
5945,6029
5945,6993
5945,4478
5945,6117
5945,7564
5945,4152
5945,7985
5945,6982
5945,920
5945,4999
5945,5711
5945,2284
4225,1880
4225,2498
4225,7368
4225,2422
4225,5399
4225,3372
4225,5203
4225,8531
4225,512
4225,5027
4225,5845
4225,407
4225,8658
4225,909
4225,5300
4225,5202
4225,5826
4225,7105
4225,853
4225,6019
2498,2550
2498,2834
2498,8261
2498,6672
2498,9785
2498,8716
7368,7505
7368,8818
7368,9626
7368,4271
7368,5050
7368,474
7368,7418
7368,4195
7368,3953
7368,2337
7368,1742
7368,3614
7368,8392
7368,6530
7368,894
7368,4773
7368,6490
7368,3358
7368,5630
7368,7935
7368,1040
7368,4489
2422,6654
2422,1012
2422,4161
5399,9009
5399,2039
